EventId,EventTemplate,Content,ParameterList
E11,Got assigned task <*>,Got assigned task 1245,['1245']
E24,Running task <*> in stage <*> (TID <*>),Running task 5.0 in stage 27.0 (TID 1245),"['5.0', '27.0', '1245']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 3.0 in stage 27.0 (TID 1243). 2651 bytes result sent to driver,"['3.0', '27.0', '1243', '2651']"
E11,Got assigned task <*>,Got assigned task 1246,['1246']
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 1.0 in stage 27.0 (TID 1241). 2428 bytes result sent to driver,"['1.0', '27.0', '1241', '2428']"
E24,Running task <*> in stage <*> (TID <*>),Running task 6.0 in stage 27.0 (TID 1246),"['6.0', '27.0', '1246']"
E11,Got assigned task <*>,Got assigned task 1247,['1247']
E24,Running task <*> in stage <*> (TID <*>),Running task 7.0 in stage 27.0 (TID 1247),"['7.0', '27.0', '1247']"
E10,Found block rdd_<*> locally,Found block rdd_42_5 locally,['42_5']
E11,Got assigned task <*>,Got assigned task 1248,['1248']
E24,Running task <*> in stage <*> (TID <*>),Running task 8.0 in stage 27.0 (TID 1248),"['8.0', '27.0', '1248']"
E11,Got assigned task <*>,Got assigned task 1249,['1249']
E24,Running task <*> in stage <*> (TID <*>),Running task 9.0 in stage 27.0 (TID 1249),"['9.0', '27.0', '1249']"
E10,Found block rdd_<*> locally,Found block rdd_42_7 locally,['42_7']
E10,Found block rdd_<*> locally,Found block rdd_42_6 locally,['42_6']
E10,Found block rdd_<*> locally,Found block rdd_42_8 locally,['42_8']
E10,Found block rdd_<*> locally,Found block rdd_42_9 locally,['42_9']
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 40, boot = 26, init = 13, finish = 1","['40', '26', '13', '1']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 5.0 in stage 27.0 (TID 1245). 2721 bytes result sent to driver,"['5.0', '27.0', '1245', '2721']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 42, boot = 13, init = 28, finish = 1","['42', '13', '28', '1']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 40, boot = 15, init = 25, finish = 0","['40', '15', '25', '0']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 42, boot = 24, init = 17, finish = 1","['42', '24', '17', '1']"
E11,Got assigned task <*>,Got assigned task 1250,['1250']
E24,Running task <*> in stage <*> (TID <*>),Running task 10.0 in stage 27.0 (TID 1250),"['10.0', '27.0', '1250']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 43, boot = 13, init = 29, finish = 1","['43', '13', '29', '1']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 8.0 in stage 27.0 (TID 1248). 2263 bytes result sent to driver,"['8.0', '27.0', '1248', '2263']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 6.0 in stage 27.0 (TID 1246). 2220 bytes result sent to driver,"['6.0', '27.0', '1246', '2220']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 7.0 in stage 27.0 (TID 1247). 2171 bytes result sent to driver,"['7.0', '27.0', '1247', '2171']"
E10,Found block rdd_<*> locally,Found block rdd_42_10 locally,['42_10']
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 9.0 in stage 27.0 (TID 1249). 2427 bytes result sent to driver,"['9.0', '27.0', '1249', '2427']"
E11,Got assigned task <*>,Got assigned task 1251,['1251']
E24,Running task <*> in stage <*> (TID <*>),Running task 11.0 in stage 27.0 (TID 1251),"['11.0', '27.0', '1251']"
E11,Got assigned task <*>,Got assigned task 1252,['1252']
E24,Running task <*> in stage <*> (TID <*>),Running task 12.0 in stage 27.0 (TID 1252),"['12.0', '27.0', '1252']"
E11,Got assigned task <*>,Got assigned task 1253,['1253']
E24,Running task <*> in stage <*> (TID <*>),Running task 13.0 in stage 27.0 (TID 1253),"['13.0', '27.0', '1253']"
E11,Got assigned task <*>,Got assigned task 1254,['1254']
E24,Running task <*> in stage <*> (TID <*>),Running task 14.0 in stage 27.0 (TID 1254),"['14.0', '27.0', '1254']"
E10,Found block rdd_<*> locally,Found block rdd_42_11 locally,['42_11']
E10,Found block rdd_<*> locally,Found block rdd_42_12 locally,['42_12']
E10,Found block rdd_<*> locally,Found block rdd_42_13 locally,['42_13']
E10,Found block rdd_<*> locally,Found block rdd_42_14 locally,['42_14']
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 40, boot = 14, init = 25, finish = 1","['40', '14', '25', '1']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 10.0 in stage 27.0 (TID 1250). 2667 bytes result sent to driver,"['10.0', '27.0', '1250', '2667']"
E11,Got assigned task <*>,Got assigned task 1255,['1255']
E24,Running task <*> in stage <*> (TID <*>),Running task 15.0 in stage 27.0 (TID 1255),"['15.0', '27.0', '1255']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 39, boot = 12, init = 26, finish = 1","['39', '12', '26', '1']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 42, boot = 13, init = 28, finish = 1","['42', '13', '28', '1']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 40, boot = 10, init = 29, finish = 1","['40', '10', '29', '1']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 11.0 in stage 27.0 (TID 1251). 2402 bytes result sent to driver,"['11.0', '27.0', '1251', '2402']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 12.0 in stage 27.0 (TID 1252). 2486 bytes result sent to driver,"['12.0', '27.0', '1252', '2486']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 41, boot = 11, init = 29, finish = 1","['41', '11', '29', '1']"
E10,Found block rdd_<*> locally,Found block rdd_42_15 locally,['42_15']
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 14.0 in stage 27.0 (TID 1254). 2404 bytes result sent to driver,"['14.0', '27.0', '1254', '2404']"
E11,Got assigned task <*>,Got assigned task 1256,['1256']
E24,Running task <*> in stage <*> (TID <*>),Running task 16.0 in stage 27.0 (TID 1256),"['16.0', '27.0', '1256']"
E11,Got assigned task <*>,Got assigned task 1257,['1257']
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 13.0 in stage 27.0 (TID 1253). 2522 bytes result sent to driver,"['13.0', '27.0', '1253', '2522']"
E24,Running task <*> in stage <*> (TID <*>),Running task 17.0 in stage 27.0 (TID 1257),"['17.0', '27.0', '1257']"
E11,Got assigned task <*>,Got assigned task 1258,['1258']
E24,Running task <*> in stage <*> (TID <*>),Running task 18.0 in stage 27.0 (TID 1258),"['18.0', '27.0', '1258']"
E11,Got assigned task <*>,Got assigned task 1259,['1259']
E24,Running task <*> in stage <*> (TID <*>),Running task 19.0 in stage 27.0 (TID 1259),"['19.0', '27.0', '1259']"
E10,Found block rdd_<*> locally,Found block rdd_42_16 locally,['42_16']
E10,Found block rdd_<*> locally,Found block rdd_42_17 locally,['42_17']
E10,Found block rdd_<*> locally,Found block rdd_42_19 locally,['42_19']
E10,Found block rdd_<*> locally,Found block rdd_42_18 locally,['42_18']
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 42, boot = 19, init = 22, finish = 1","['42', '19', '22', '1']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 15.0 in stage 27.0 (TID 1255). 2523 bytes result sent to driver,"['15.0', '27.0', '1255', '2523']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 39, boot = 15, init = 24, finish = 0","['39', '15', '24', '0']"
E11,Got assigned task <*>,Got assigned task 1260,['1260']
E24,Running task <*> in stage <*> (TID <*>),Running task 20.0 in stage 27.0 (TID 1260),"['20.0', '27.0', '1260']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 16.0 in stage 27.0 (TID 1256). 2171 bytes result sent to driver,"['16.0', '27.0', '1256', '2171']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 40, boot = 14, init = 26, finish = 0","['40', '14', '26', '0']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 39, boot = 13, init = 25, finish = 1","['39', '13', '25', '1']"
E10,Found block rdd_<*> locally,Found block rdd_42_20 locally,['42_20']
E11,Got assigned task <*>,Got assigned task 1261,['1261']
E24,Running task <*> in stage <*> (TID <*>),Running task 21.0 in stage 27.0 (TID 1261),"['21.0', '27.0', '1261']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 19.0 in stage 27.0 (TID 1259). 2517 bytes result sent to driver,"['19.0', '27.0', '1259', '2517']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 17.0 in stage 27.0 (TID 1257). 2128 bytes result sent to driver,"['17.0', '27.0', '1257', '2128']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 42, boot = 16, init = 25, finish = 1","['42', '16', '25', '1']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 18.0 in stage 27.0 (TID 1258). 2349 bytes result sent to driver,"['18.0', '27.0', '1258', '2349']"
E11,Got assigned task <*>,Got assigned task 1262,['1262']
E24,Running task <*> in stage <*> (TID <*>),Running task 22.0 in stage 27.0 (TID 1262),"['22.0', '27.0', '1262']"
E11,Got assigned task <*>,Got assigned task 1263,['1263']
E10,Found block rdd_<*> locally,Found block rdd_42_21 locally,['42_21']
E24,Running task <*> in stage <*> (TID <*>),Running task 23.0 in stage 27.0 (TID 1263),"['23.0', '27.0', '1263']"
E11,Got assigned task <*>,Got assigned task 1264,['1264']
E24,Running task <*> in stage <*> (TID <*>),Running task 24.0 in stage 27.0 (TID 1264),"['24.0', '27.0', '1264']"
E10,Found block rdd_<*> locally,Found block rdd_42_22 locally,['42_22']
E10,Found block rdd_<*> locally,Found block rdd_42_24 locally,['42_24']
E10,Found block rdd_<*> locally,Found block rdd_42_23 locally,['42_23']
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 40, boot = 17, init = 22, finish = 1","['40', '17', '22', '1']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 20.0 in stage 27.0 (TID 1260). 2355 bytes result sent to driver,"['20.0', '27.0', '1260', '2355']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 41, boot = 19, init = 21, finish = 1","['41', '19', '21', '1']"
E11,Got assigned task <*>,Got assigned task 1265,['1265']
E24,Running task <*> in stage <*> (TID <*>),Running task 25.0 in stage 27.0 (TID 1265),"['25.0', '27.0', '1265']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 21.0 in stage 27.0 (TID 1261). 2486 bytes result sent to driver,"['21.0', '27.0', '1261', '2486']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 41, boot = 14, init = 25, finish = 2","['41', '14', '25', '2']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 41, boot = 11, init = 29, finish = 1","['41', '11', '29', '1']"
E11,Got assigned task <*>,Got assigned task 1266,['1266']
E24,Running task <*> in stage <*> (TID <*>),Running task 26.0 in stage 27.0 (TID 1266),"['26.0', '27.0', '1266']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 41, boot = 19, init = 21, finish = 1","['41', '19', '21', '1']"
E10,Found block rdd_<*> locally,Found block rdd_42_25 locally,['42_25']
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 22.0 in stage 27.0 (TID 1262). 2171 bytes result sent to driver,"['22.0', '27.0', '1262', '2171']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 24.0 in stage 27.0 (TID 1264). 2592 bytes result sent to driver,"['24.0', '27.0', '1264', '2592']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 23.0 in stage 27.0 (TID 1263). 2385 bytes result sent to driver,"['23.0', '27.0', '1263', '2385']"
E10,Found block rdd_<*> locally,Found block rdd_42_26 locally,['42_26']
E11,Got assigned task <*>,Got assigned task 1267,['1267']
E24,Running task <*> in stage <*> (TID <*>),Running task 27.0 in stage 27.0 (TID 1267),"['27.0', '27.0', '1267']"
E11,Got assigned task <*>,Got assigned task 1268,['1268']
E24,Running task <*> in stage <*> (TID <*>),Running task 28.0 in stage 27.0 (TID 1268),"['28.0', '27.0', '1268']"
E11,Got assigned task <*>,Got assigned task 1269,['1269']
E24,Running task <*> in stage <*> (TID <*>),Running task 29.0 in stage 27.0 (TID 1269),"['29.0', '27.0', '1269']"
E10,Found block rdd_<*> locally,Found block rdd_42_27 locally,['42_27']
E10,Found block rdd_<*> locally,Found block rdd_42_28 locally,['42_28']
E10,Found block rdd_<*> locally,Found block rdd_42_29 locally,['42_29']
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 42, boot = 14, init = 27, finish = 1","['42', '14', '27', '1']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 41, boot = 35, init = 5, finish = 1","['41', '35', '5', '1']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 41, boot = 34, init = 6, finish = 1","['41', '34', '6', '1']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 42, boot = 34, init = 7, finish = 1","['42', '34', '7', '1']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 27.0 in stage 27.0 (TID 1267). 2182 bytes result sent to driver,"['27.0', '27.0', '1267', '2182']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 28.0 in stage 27.0 (TID 1268). 2349 bytes result sent to driver,"['28.0', '27.0', '1268', '2349']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 26.0 in stage 27.0 (TID 1266). 2267 bytes result sent to driver,"['26.0', '27.0', '1266', '2267']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 25.0 in stage 27.0 (TID 1265). 2355 bytes result sent to driver,"['25.0', '27.0', '1265', '2355']"
E11,Got assigned task <*>,Got assigned task 1270,['1270']
E24,Running task <*> in stage <*> (TID <*>),Running task 30.0 in stage 27.0 (TID 1270),"['30.0', '27.0', '1270']"
E11,Got assigned task <*>,Got assigned task 1271,['1271']
E24,Running task <*> in stage <*> (TID <*>),Running task 31.0 in stage 27.0 (TID 1271),"['31.0', '27.0', '1271']"
E11,Got assigned task <*>,Got assigned task 1272,['1272']
E24,Running task <*> in stage <*> (TID <*>),Running task 32.0 in stage 27.0 (TID 1272),"['32.0', '27.0', '1272']"
E11,Got assigned task <*>,Got assigned task 1273,['1273']
E24,Running task <*> in stage <*> (TID <*>),Running task 33.0 in stage 27.0 (TID 1273),"['33.0', '27.0', '1273']"
E10,Found block rdd_<*> locally,Found block rdd_42_31 locally,['42_31']
E10,Found block rdd_<*> locally,Found block rdd_42_32 locally,['42_32']
E10,Found block rdd_<*> locally,Found block rdd_42_33 locally,['42_33']
E10,Found block rdd_<*> locally,Found block rdd_42_30 locally,['42_30']
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 108, boot = 28, init = 79, finish = 1","['108', '28', '79', '1']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 29.0 in stage 27.0 (TID 1269). 2349 bytes result sent to driver,"['29.0', '27.0', '1269', '2349']"
E11,Got assigned task <*>,Got assigned task 1274,['1274']
E24,Running task <*> in stage <*> (TID <*>),Running task 34.0 in stage 27.0 (TID 1274),"['34.0', '27.0', '1274']"
E10,Found block rdd_<*> locally,Found block rdd_42_34 locally,['42_34']
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 40, boot = -27, init = 66, finish = 1","['40', '-27', '66', '1']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 31.0 in stage 27.0 (TID 1271). 2128 bytes result sent to driver,"['31.0', '27.0', '1271', '2128']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 42, boot = -28, init = 69, finish = 1","['42', '-28', '69', '1']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 41, boot = -24, init = 64, finish = 1","['41', '-24', '64', '1']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 41, boot = -15, init = 55, finish = 1","['41', '-15', '55', '1']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 32.0 in stage 27.0 (TID 1272). 2801 bytes result sent to driver,"['32.0', '27.0', '1272', '2801']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 33.0 in stage 27.0 (TID 1273). 2592 bytes result sent to driver,"['33.0', '27.0', '1273', '2592']"
E11,Got assigned task <*>,Got assigned task 1275,['1275']
E24,Running task <*> in stage <*> (TID <*>),Running task 35.0 in stage 27.0 (TID 1275),"['35.0', '27.0', '1275']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 30.0 in stage 27.0 (TID 1270). 2859 bytes result sent to driver,"['30.0', '27.0', '1270', '2859']"
E11,Got assigned task <*>,Got assigned task 1276,['1276']
E24,Running task <*> in stage <*> (TID <*>),Running task 36.0 in stage 27.0 (TID 1276),"['36.0', '27.0', '1276']"
E11,Got assigned task <*>,Got assigned task 1277,['1277']
E24,Running task <*> in stage <*> (TID <*>),Running task 37.0 in stage 27.0 (TID 1277),"['37.0', '27.0', '1277']"
E11,Got assigned task <*>,Got assigned task 1278,['1278']
E24,Running task <*> in stage <*> (TID <*>),Running task 38.0 in stage 27.0 (TID 1278),"['38.0', '27.0', '1278']"
E10,Found block rdd_<*> locally,Found block rdd_42_35 locally,['42_35']
E10,Found block rdd_<*> locally,Found block rdd_42_37 locally,['42_37']
E10,Found block rdd_<*> locally,Found block rdd_42_38 locally,['42_38']
E10,Found block rdd_<*> locally,Found block rdd_42_36 locally,['42_36']
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 41, boot = 11, init = 29, finish = 1","['41', '11', '29', '1']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 34.0 in stage 27.0 (TID 1274). 2128 bytes result sent to driver,"['34.0', '27.0', '1274', '2128']"
E11,Got assigned task <*>,Got assigned task 1279,['1279']
E24,Running task <*> in stage <*> (TID <*>),Running task 39.0 in stage 27.0 (TID 1279),"['39.0', '27.0', '1279']"
E10,Found block rdd_<*> locally,Found block rdd_42_39 locally,['42_39']
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 41, boot = 31, init = 9, finish = 1","['41', '31', '9', '1']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 39, boot = 27, init = 11, finish = 1","['39', '27', '11', '1']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 35.0 in stage 27.0 (TID 1275). 2430 bytes result sent to driver,"['35.0', '27.0', '1275', '2430']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 40, boot = 20, init = 19, finish = 1","['40', '20', '19', '1']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 38.0 in stage 27.0 (TID 1278). 2882 bytes result sent to driver,"['38.0', '27.0', '1278', '2882']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 42, boot = 27, init = 14, finish = 1","['42', '27', '14', '1']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 37.0 in stage 27.0 (TID 1277). 2349 bytes result sent to driver,"['37.0', '27.0', '1277', '2349']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 36.0 in stage 27.0 (TID 1276). 2673 bytes result sent to driver,"['36.0', '27.0', '1276', '2673']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 39, boot = 17, init = 21, finish = 1","['39', '17', '21', '1']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 39.0 in stage 27.0 (TID 1279). 2267 bytes result sent to driver,"['39.0', '27.0', '1279', '2267']"
E11,Got assigned task <*>,Got assigned task 1280,['1280']
E24,Running task <*> in stage <*> (TID <*>),Running task 0.0 in stage 28.0 (TID 1280),"['0.0', '28.0', '1280']"
E11,Got assigned task <*>,Got assigned task 1281,['1281']
E24,Running task <*> in stage <*> (TID <*>),Running task 1.0 in stage 28.0 (TID 1281),"['1.0', '28.0', '1281']"
E11,Got assigned task <*>,Got assigned task 1282,['1282']
E24,Running task <*> in stage <*> (TID <*>),Running task 2.0 in stage 28.0 (TID 1282),"['2.0', '28.0', '1282']"
E11,Got assigned task <*>,Got assigned task 1283,['1283']
E24,Running task <*> in stage <*> (TID <*>),Running task 3.0 in stage 28.0 (TID 1283),"['3.0', '28.0', '1283']"
E11,Got assigned task <*>,Got assigned task 1284,['1284']
E24,Running task <*> in stage <*> (TID <*>),Running task 4.0 in stage 28.0 (TID 1284),"['4.0', '28.0', '1284']"
E29,Started reading broadcast variable <*>,Started reading broadcast variable 39,['39']
E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)","Block broadcast_39_piece0 stored as bytes in memory (estimated size 5.4 KB, free 859.1 KB)","['broadcast_39_piece0', '5.4 KB', '859.1 KB']"
E20,Reading broadcast variable <*> took <*> ms,Reading broadcast variable 39 took 716 ms,"['39', '716']"
E3,"Block <*> stored as values in memory (estimated size <*>, free <*>)","Block broadcast_39 stored as values in memory (estimated size 9.2 KB, free 868.3 KB)","['broadcast_39', '9.2 KB', '868.3 KB']"
E10,Found block rdd_<*> locally,Found block rdd_42_1 locally,['42_1']
E10,Found block rdd_<*> locally,Found block rdd_42_4 locally,['42_4']
E10,Found block rdd_<*> locally,Found block rdd_42_3 locally,['42_3']
E10,Found block rdd_<*> locally,Found block rdd_42_2 locally,['42_2']
E10,Found block rdd_<*> locally,Found block rdd_42_0 locally,['42_0']
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 39, boot = -790, init = 829, finish = 0","['39', '-790', '829', '0']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 38, boot = -784, init = 822, finish = 0","['38', '-784', '822', '0']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 39, boot = -784, init = 823, finish = 0","['39', '-784', '823', '0']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 4.0 in stage 28.0 (TID 1284). 2087 bytes result sent to driver,"['4.0', '28.0', '1284', '2087']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 41, boot = -768, init = 809, finish = 0","['41', '-768', '809', '0']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 2.0 in stage 28.0 (TID 1282). 2087 bytes result sent to driver,"['2.0', '28.0', '1282', '2087']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 3.0 in stage 28.0 (TID 1283). 2087 bytes result sent to driver,"['3.0', '28.0', '1283', '2087']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 49, boot = -793, init = 841, finish = 1","['49', '-793', '841', '1']"
E11,Got assigned task <*>,Got assigned task 1285,['1285']
E24,Running task <*> in stage <*> (TID <*>),Running task 5.0 in stage 28.0 (TID 1285),"['5.0', '28.0', '1285']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 0.0 in stage 28.0 (TID 1280). 2087 bytes result sent to driver,"['0.0', '28.0', '1280', '2087']"
E11,Got assigned task <*>,Got assigned task 1286,['1286']
E24,Running task <*> in stage <*> (TID <*>),Running task 6.0 in stage 28.0 (TID 1286),"['6.0', '28.0', '1286']"
E11,Got assigned task <*>,Got assigned task 1287,['1287']
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 1.0 in stage 28.0 (TID 1281). 2087 bytes result sent to driver,"['1.0', '28.0', '1281', '2087']"
E24,Running task <*> in stage <*> (TID <*>),Running task 7.0 in stage 28.0 (TID 1287),"['7.0', '28.0', '1287']"
E11,Got assigned task <*>,Got assigned task 1288,['1288']
E24,Running task <*> in stage <*> (TID <*>),Running task 8.0 in stage 28.0 (TID 1288),"['8.0', '28.0', '1288']"
E10,Found block rdd_<*> locally,Found block rdd_42_5 locally,['42_5']
E10,Found block rdd_<*> locally,Found block rdd_42_6 locally,['42_6']
E11,Got assigned task <*>,Got assigned task 1289,['1289']
E24,Running task <*> in stage <*> (TID <*>),Running task 9.0 in stage 28.0 (TID 1289),"['9.0', '28.0', '1289']"
E10,Found block rdd_<*> locally,Found block rdd_42_7 locally,['42_7']
E10,Found block rdd_<*> locally,Found block rdd_42_8 locally,['42_8']
E10,Found block rdd_<*> locally,Found block rdd_42_9 locally,['42_9']
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 38, boot = 23, init = 15, finish = 0","['38', '23', '15', '0']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 40, boot = 16, init = 24, finish = 0","['40', '16', '24', '0']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 6.0 in stage 28.0 (TID 1286). 2087 bytes result sent to driver,"['6.0', '28.0', '1286', '2087']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 42, boot = 13, init = 28, finish = 1","['42', '13', '28', '1']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 5.0 in stage 28.0 (TID 1285). 2087 bytes result sent to driver,"['5.0', '28.0', '1285', '2087']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 39, boot = 23, init = 16, finish = 0","['39', '23', '16', '0']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 42, boot = 13, init = 29, finish = 0","['42', '13', '29', '0']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 7.0 in stage 28.0 (TID 1287). 2087 bytes result sent to driver,"['7.0', '28.0', '1287', '2087']"
E11,Got assigned task <*>,Got assigned task 1290,['1290']
E24,Running task <*> in stage <*> (TID <*>),Running task 10.0 in stage 28.0 (TID 1290),"['10.0', '28.0', '1290']"
E11,Got assigned task <*>,Got assigned task 1291,['1291']
E24,Running task <*> in stage <*> (TID <*>),Running task 11.0 in stage 28.0 (TID 1291),"['11.0', '28.0', '1291']"
E11,Got assigned task <*>,Got assigned task 1292,['1292']
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 9.0 in stage 28.0 (TID 1289). 2087 bytes result sent to driver,"['9.0', '28.0', '1289', '2087']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 8.0 in stage 28.0 (TID 1288). 2087 bytes result sent to driver,"['8.0', '28.0', '1288', '2087']"
E24,Running task <*> in stage <*> (TID <*>),Running task 12.0 in stage 28.0 (TID 1292),"['12.0', '28.0', '1292']"
E10,Found block rdd_<*> locally,Found block rdd_42_10 locally,['42_10']
