EventId,EventTemplate,Content,ParameterList
E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>","client-cf.dropbox.com:443 close, 0 bytes sent, 0 bytes received, lifetime <1 sec","['client-cf.dropbox.com:443', '0', ' ', '0', ' ', '<1 sec']"
E2,<*>:<*> open through proxy <*>:<*> HTTPS,d.dropbox.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,"['d.dropbox.com:443', 'proxy.cse.cuhk.edu.hk:5070']"
E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>","config.pinyin.sogou.com:80 close, 545 bytes sent, 278 bytes received, lifetime 01:05","['config.pinyin.sogou.com:80', '545', ' ', '278', ' ', '01:05']"
E2,<*>:<*> open through proxy <*>:<*> HTTPS,qdun-data.qq.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,"['qdun-data.qq.com:443', 'proxy.cse.cuhk.edu.hk:5070']"
E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>","play.google.com:443 close, 8399 bytes (8.20 KB) sent, 9521 bytes (9.29 KB) received, lifetime 09:01","['play.google.com:443', '8399', ' (8.20 KB) ', '9521', ' (9.29 KB) ', '09:01']"
E2,<*>:<*> open through proxy <*>:<*> HTTPS,clients6.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,"['clients6.google.com:443', 'proxy.cse.cuhk.edu.hk:5070']"
E5,"<*>:<*> error : Could not connect through proxy <*>:<*> - Proxy server cannot establish a connection with the target, status code <*>","mtalk.google.com:5228 error : Could not connect through proxy proxy.cse.cuhk.edu.hk:5070 - Proxy server cannot establish a connection with the target, status code 403","['mtalk.google.com:5228', 'proxy.cse.cuhk.edu.hk:5070', '403']"
E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>","www.evernote.com:443 close, 2214 bytes (2.16 KB) sent, 5451 bytes (5.32 KB) received, lifetime 04:00","['www.evernote.com:443', '2214', ' (2.16 KB) ', '5451', ' (5.32 KB) ', '04:00']"
E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>","d.dropbox.com:443 close, 1821 bytes (1.77 KB) sent, 4970 bytes (4.85 KB) received, lifetime 01:01","['d.dropbox.com:443', '1821', ' (1.77 KB) ', '4970', ' (4.85 KB) ', '01:01']"
E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>","play.google.com:443 close, 6339 bytes (6.19 KB) sent, 3969 bytes (3.87 KB) received, lifetime 04:22","['play.google.com:443', '6339', ' (6.19 KB) ', '3969', ' (3.87 KB) ', '04:22']"
E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>","www.googleadservices.com:443 close, 1188 bytes (1.16 KB) sent, 5007 bytes (4.88 KB) received, lifetime 04:00","['www.googleadservices.com:443', '1188', ' (1.16 KB) ', '5007', ' (4.88 KB) ', '04:00']"
E5,"<*>:<*> error : Could not connect through proxy <*>:<*> - Proxy server cannot establish a connection with the target, status code <*>","mtalk.google.com:5228 error : Could not connect through proxy proxy.cse.cuhk.edu.hk:5070 - Proxy server cannot establish a connection with the target, status code 403","['mtalk.google.com:5228', 'proxy.cse.cuhk.edu.hk:5070', '403']"
E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>","clients4.google.com:443 close, 1738 bytes (1.69 KB) sent, 487 bytes received, lifetime 04:00","['clients4.google.com:443', '1738', ' (1.69 KB) ', '487', ' ', '04:00']"
E2,<*>:<*> open through proxy <*>:<*> HTTPS,play.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,"['play.google.com:443', 'proxy.cse.cuhk.edu.hk:5070']"
E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>","clients6.google.com:443 close, 2867 bytes (2.79 KB) sent, 1014 bytes received, lifetime 05:12","['clients6.google.com:443', '2867', ' (2.79 KB) ', '1014', ' ', '05:12']"
E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>","security.ie.sogou.com:80 close, 691 bytes sent, 184 bytes received, lifetime <1 sec","['security.ie.sogou.com:80', '691', ' ', '184', ' ', '<1 sec']"
E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>","block.dropbox.com:443 close, 0 bytes sent, 0 bytes received, lifetime <1 sec","['block.dropbox.com:443', '0', ' ', '0', ' ', '<1 sec']"
E2,<*>:<*> open through proxy <*>:<*> HTTPS,info.pinyin.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,"['info.pinyin.sogou.com:80', 'proxy.cse.cuhk.edu.hk:5070']"
E2,<*>:<*> open through proxy <*>:<*> HTTPS,tc.dl.pinyin.sogoucdn.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,"['tc.dl.pinyin.sogoucdn.com:80', 'proxy.cse.cuhk.edu.hk:5070']"
E2,<*>:<*> open through proxy <*>:<*> HTTPS,tc.dl.pinyin.sogoucdn.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,"['tc.dl.pinyin.sogoucdn.com:80', 'proxy.cse.cuhk.edu.hk:5070']"
E2,<*>:<*> open through proxy <*>:<*> HTTPS,tc.dl.pinyin.sogoucdn.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,"['tc.dl.pinyin.sogoucdn.com:80', 'proxy.cse.cuhk.edu.hk:5070']"
E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>","tc.dl.pinyin.sogoucdn.com:80 close, 158 bytes sent, 33899 bytes (33.1 KB) received, lifetime <1 sec","['tc.dl.pinyin.sogoucdn.com:80', '158', ' ', '33899', ' (33.1 KB) ', '<1 sec']"
E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>","tc.dl.pinyin.sogoucdn.com:80 close, 158 bytes sent, 46624 bytes (45.5 KB) received, lifetime <1 sec","['tc.dl.pinyin.sogoucdn.com:80', '158', ' ', '46624', ' (45.5 KB) ', '<1 sec']"
E2,<*>:<*> open through proxy <*>:<*> HTTPS,get.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,"['get.sogou.com:80', 'proxy.cse.cuhk.edu.hk:5070']"
E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>","qa.sockets.stackexchange.com:443 close, 4755 bytes (4.64 KB) sent, 4917 bytes (4.80 KB) received, lifetime 02:02:11","['qa.sockets.stackexchange.com:443', '4755', ' (4.64 KB) ', '4917', ' (4.80 KB) ', '02:02:11']"
E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>","www.evernote.com:443 close, 2485 bytes (2.42 KB) sent, 2359 bytes (2.30 KB) received, lifetime 04:01","['www.evernote.com:443', '2485', ' (2.42 KB) ', '2359', ' (2.30 KB) ', '04:01']"
E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>","13.client-channel.google.com:443 close, 14267 bytes (13.9 KB) sent, 36698 bytes (35.8 KB) received, lifetime 48:06","['13.client-channel.google.com:443', '14267', ' (13.9 KB) ', '36698', ' (35.8 KB) ', '48:06']"
E4,<*>:<*> error : Could not connect to proxy <*>:<*> - connection attempt failed with error <*>,qa.sockets.stackexchange.com:443 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - connection attempt failed with error 10061,"['qa.sockets.stackexchange.com:443', 'proxy.cse.cuhk.edu.hk:5070', '10061']"
E4,<*>:<*> error : Could not connect to proxy <*>:<*> - connection attempt failed with error <*>,13.client-channel.google.com:443 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - connection attempt failed with error 10061,"['13.client-channel.google.com:443', 'proxy.cse.cuhk.edu.hk:5070', '10061']"
E4,<*>:<*> error : Could not connect to proxy <*>:<*> - connection attempt failed with error <*>,13.client-channel.google.com:443 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - connection attempt failed with error 10061,"['13.client-channel.google.com:443', 'proxy.cse.cuhk.edu.hk:5070', '10061']"
E4,<*>:<*> error : Could not connect to proxy <*>:<*> - connection attempt failed with error <*>,13.client-channel.google.com:443 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - connection attempt failed with error 10061,"['13.client-channel.google.com:443', 'proxy.cse.cuhk.edu.hk:5070', '10061']"
E4,<*>:<*> error : Could not connect to proxy <*>:<*> - connection attempt failed with error <*>,www.google.com:443 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - connection attempt failed with error 10061,"['www.google.com:443', 'proxy.cse.cuhk.edu.hk:5070', '10061']"
E4,<*>:<*> error : Could not connect to proxy <*>:<*> - connection attempt failed with error <*>,client-cf.dropbox.com:443 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - connection attempt failed with error 10061,"['client-cf.dropbox.com:443', 'proxy.cse.cuhk.edu.hk:5070', '10061']"
E4,<*>:<*> error : Could not connect to proxy <*>:<*> - connection attempt failed with error <*>,qa.sockets.stackexchange.com:443 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - connection attempt failed with error 10061,"['qa.sockets.stackexchange.com:443', 'proxy.cse.cuhk.edu.hk:5070', '10061']"
E4,<*>:<*> error : Could not connect to proxy <*>:<*> - connection attempt failed with error <*>,16.client-channel.google.com:443 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - connection attempt failed with error 10061,"['16.client-channel.google.com:443', 'proxy.cse.cuhk.edu.hk:5070', '10061']"
E4,<*>:<*> error : Could not connect to proxy <*>:<*> - connection attempt failed with error <*>,bolt.dropbox.com:443 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - connection attempt failed with error 10061,"['bolt.dropbox.com:443', 'proxy.cse.cuhk.edu.hk:5070', '10061']"
E4,<*>:<*> error : Could not connect to proxy <*>:<*> - connection attempt failed with error <*>,bolt.dropbox.com:443 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - connection attempt failed with error 10061,"['bolt.dropbox.com:443', 'proxy.cse.cuhk.edu.hk:5070', '10061']"
E4,<*>:<*> error : Could not connect to proxy <*>:<*> - connection attempt failed with error <*>,www.google.com:443 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - connection attempt failed with error 10061,"['www.google.com:443', 'proxy.cse.cuhk.edu.hk:5070', '10061']"
E4,<*>:<*> error : Could not connect to proxy <*>:<*> - connection attempt failed with error <*>,bolt.dropbox.com:443 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - connection attempt failed with error 10061,"['bolt.dropbox.com:443', 'proxy.cse.cuhk.edu.hk:5070', '10061']"
E4,<*>:<*> error : Could not connect to proxy <*>:<*> - connection attempt failed with error <*>,16.client-channel.google.com:443 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - connection attempt failed with error 10061,"['16.client-channel.google.com:443', 'proxy.cse.cuhk.edu.hk:5070', '10061']"
E4,<*>:<*> error : Could not connect to proxy <*>:<*> - connection attempt failed with error <*>,www.google.com:443 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - connection attempt failed with error 10061,"['www.google.com:443', 'proxy.cse.cuhk.edu.hk:5070', '10061']"
E4,<*>:<*> error : Could not connect to proxy <*>:<*> - connection attempt failed with error <*>,mtalk.google.com:5228 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - connection attempt failed with error 10061,"['mtalk.google.com:5228', 'proxy.cse.cuhk.edu.hk:5070', '10061']"
E4,<*>:<*> error : Could not connect to proxy <*>:<*> - connection attempt failed with error <*>,www.google.com:443 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - connection attempt failed with error 10061,"['www.google.com:443', 'proxy.cse.cuhk.edu.hk:5070', '10061']"
E4,<*>:<*> error : Could not connect to proxy <*>:<*> - connection attempt failed with error <*>,client-lb.dropbox.com:443 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - connection attempt failed with error 10061,"['client-lb.dropbox.com:443', 'proxy.cse.cuhk.edu.hk:5070', '10061']"
E4,<*>:<*> error : Could not connect to proxy <*>:<*> - connection attempt failed with error <*>,bolt.dropbox.com:443 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - connection attempt failed with error 10061,"['bolt.dropbox.com:443', 'proxy.cse.cuhk.edu.hk:5070', '10061']"
E4,<*>:<*> error : Could not connect to proxy <*>:<*> - connection attempt failed with error <*>,16.client-channel.google.com:443 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - connection attempt failed with error 10061,"['16.client-channel.google.com:443', 'proxy.cse.cuhk.edu.hk:5070', '10061']"
E4,<*>:<*> error : Could not connect to proxy <*>:<*> - connection attempt failed with error <*>,bolt.dropbox.com:443 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - connection attempt failed with error 10061,"['bolt.dropbox.com:443', 'proxy.cse.cuhk.edu.hk:5070', '10061']"
E4,<*>:<*> error : Could not connect to proxy <*>:<*> - connection attempt failed with error <*>,bolt.dropbox.com:443 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - connection attempt failed with error 10061,"['bolt.dropbox.com:443', 'proxy.cse.cuhk.edu.hk:5070', '10061']"
E4,<*>:<*> error : Could not connect to proxy <*>:<*> - connection attempt failed with error <*>,bolt.dropbox.com:443 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - connection attempt failed with error 10061,"['bolt.dropbox.com:443', 'proxy.cse.cuhk.edu.hk:5070', '10061']"
E4,<*>:<*> error : Could not connect to proxy <*>:<*> - connection attempt failed with error <*>,bolt.dropbox.com:443 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - connection attempt failed with error 10061,"['bolt.dropbox.com:443', 'proxy.cse.cuhk.edu.hk:5070', '10061']"
E4,<*>:<*> error : Could not connect to proxy <*>:<*> - connection attempt failed with error <*>,bolt.dropbox.com:443 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - connection attempt failed with error 10061,"['bolt.dropbox.com:443', 'proxy.cse.cuhk.edu.hk:5070', '10061']"
E4,<*>:<*> error : Could not connect to proxy <*>:<*> - connection attempt failed with error <*>,16.client-channel.google.com:443 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - connection attempt failed with error 10061,"['16.client-channel.google.com:443', 'proxy.cse.cuhk.edu.hk:5070', '10061']"
E4,<*>:<*> error : Could not connect to proxy <*>:<*> - connection attempt failed with error <*>,bolt.dropbox.com:443 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - connection attempt failed with error 10061,"['bolt.dropbox.com:443', 'proxy.cse.cuhk.edu.hk:5070', '10061']"
E2,<*>:<*> open through proxy <*>:<*> HTTPS,clients6.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,"['clients6.google.com:443', 'proxy.cse.cuhk.edu.hk:5070']"
E2,<*>:<*> open through proxy <*>:<*> HTTPS,clients4.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,"['clients4.google.com:443', 'proxy.cse.cuhk.edu.hk:5070']"
E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>","clients6.google.com:443 close, 3215 bytes (3.13 KB) sent, 1174 bytes (1.14 KB) received, lifetime 06:07","['clients6.google.com:443', '3215', ' (3.13 KB) ', '1174', ' (1.14 KB) ', '06:07']"
E2,<*>:<*> open through proxy <*>:<*> HTTPS,p3p.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,"['p3p.sogou.com:80', 'proxy.cse.cuhk.edu.hk:5070']"
E2,<*>:<*> open through proxy <*>:<*> HTTPS,clients6.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,"['clients6.google.com:443', 'proxy.cse.cuhk.edu.hk:5070']"
E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>","bolt.dropbox.com:443 close, 15427 bytes (15.0 KB) sent, 8268 bytes (8.07 KB) received, lifetime 15:31","['bolt.dropbox.com:443', '15427', ' (15.0 KB) ', '8268', ' (8.07 KB) ', '15:31']"
E2,<*>:<*> open through proxy <*>:<*> HTTPS,client-cf.dropbox.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,"['client-cf.dropbox.com:443', 'proxy.cse.cuhk.edu.hk:5070']"
E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>","client-cf.dropbox.com:443 close, 0 bytes sent, 0 bytes received, lifetime <1 sec","['client-cf.dropbox.com:443', '0', ' ', '0', ' ', '<1 sec']"
E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>","clients6.google.com:443 close, 6895 bytes (6.73 KB) sent, 3475 bytes (3.39 KB) received, lifetime 01:39","['clients6.google.com:443', '6895', ' (6.73 KB) ', '3475', ' (3.39 KB) ', '01:39']"
E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>","clients4.google.com:443 close, 2302 bytes (2.24 KB) sent, 5187 bytes (5.06 KB) received, lifetime 02:02","['clients4.google.com:443', '2302', ' (2.24 KB) ', '5187', ' (5.06 KB) ', '02:02']"
E2,<*>:<*> open through proxy <*>:<*> HTTPS,www.evernote.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,"['www.evernote.com:443', 'proxy.cse.cuhk.edu.hk:5070']"
E2,<*>:<*> open through proxy <*>:<*> HTTPS,block.dropbox.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,"['block.dropbox.com:443', 'proxy.cse.cuhk.edu.hk:5070']"
E2,<*>:<*> open through proxy <*>:<*> HTTPS,cidian.youdao.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,"['cidian.youdao.com:80', 'proxy.cse.cuhk.edu.hk:5070']"
E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>","security.ie.sogou.com:80 close, 691 bytes sent, 184 bytes received, lifetime <1 sec","['security.ie.sogou.com:80', '691', ' ', '184', ' ', '<1 sec']"
E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>","client-cf.dropbox.com:443 close, 0 bytes sent, 0 bytes received, lifetime <1 sec","['client-cf.dropbox.com:443', '0', ' ', '0', ' ', '<1 sec']"
E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>","info.pinyin.sogou.com:80 close, 1035 bytes (1.01 KB) sent, 40820 bytes (39.8 KB) received, lifetime 00:30","['info.pinyin.sogou.com:80', '1035', ' (1.01 KB) ', '40820', ' (39.8 KB) ', '00:30']"
E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>","client-cf.dropbox.com:443 close, 913 bytes sent, 3881 bytes (3.79 KB) received, lifetime 01:00","['client-cf.dropbox.com:443', '913', ' ', '3881', ' (3.79 KB) ', '01:00']"
E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>","block.dropbox.com:443 close, 0 bytes sent, 0 bytes received, lifetime <1 sec","['block.dropbox.com:443', '0', ' ', '0', ' ', '<1 sec']"
E5,"<*>:<*> error : Could not connect through proxy <*>:<*> - Proxy server cannot establish a connection with the target, status code <*>","mtalk.google.com:5228 error : Could not connect through proxy proxy.cse.cuhk.edu.hk:5070 - Proxy server cannot establish a connection with the target, status code 403","['mtalk.google.com:5228', 'proxy.cse.cuhk.edu.hk:5070', '403']"
E5,"<*>:<*> error : Could not connect through proxy <*>:<*> - Proxy server cannot establish a connection with the target, status code <*>","mtalk.google.com:5228 error : Could not connect through proxy proxy.cse.cuhk.edu.hk:5070 - Proxy server cannot establish a connection with the target, status code 403","['mtalk.google.com:5228', 'proxy.cse.cuhk.edu.hk:5070', '403']"
E2,<*>:<*> open through proxy <*>:<*> HTTPS,client-lb.dropbox.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,"['client-lb.dropbox.com:443', 'proxy.cse.cuhk.edu.hk:5070']"
E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>","clients6.google.com:443 close, 5304 bytes (5.17 KB) sent, 4396 bytes (4.29 KB) received, lifetime 09:38","['clients6.google.com:443', '5304', ' (5.17 KB) ', '4396', ' (4.29 KB) ', '09:38']"
E2,<*>:<*> open through proxy <*>:<*> HTTPS,clients6.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,"['clients6.google.com:443', 'proxy.cse.cuhk.edu.hk:5070']"
E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>","get.sogou.com:80 close, 651 bytes sent, 328 bytes received, lifetime 00:01","['get.sogou.com:80', '651', ' ', '328', ' ', '00:01']"
E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>","get.sogou.com:80 close, 651 bytes sent, 328 bytes received, lifetime <1 sec","['get.sogou.com:80', '651', ' ', '328', ' ', '<1 sec']"
E2,<*>:<*> open through proxy <*>:<*> HTTPS,get.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,"['get.sogou.com:80', 'proxy.cse.cuhk.edu.hk:5070']"
E2,<*>:<*> open through proxy <*>:<*> HTTPS,p5.ssl.qhimg.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,"['p5.ssl.qhimg.com:443', 'proxy.cse.cuhk.edu.hk:5070']"
E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>","get.sogou.com:80 close, 651 bytes sent, 328 bytes received, lifetime <1 sec","['get.sogou.com:80', '651', ' ', '328', ' ', '<1 sec']"
E2,<*>:<*> open through proxy <*>:<*> HTTPS,get.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,"['get.sogou.com:80', 'proxy.cse.cuhk.edu.hk:5070']"
E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>","p2.qhimg.com:80 close, 230 bytes sent, 1125 bytes (1.09 KB) received, lifetime 00:09","['p2.qhimg.com:80', '230', ' ', '1125', ' (1.09 KB) ', '00:09']"
E2,<*>:<*> open through proxy <*>:<*> HTTPS,get.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,"['get.sogou.com:80', 'proxy.cse.cuhk.edu.hk:5070']"
E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>","get.sogou.com:80 close, 651 bytes sent, 328 bytes received, lifetime <1 sec","['get.sogou.com:80', '651', ' ', '328', ' ', '<1 sec']"
E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>","safebrowsing.googleapis.com:443 close, 1848 bytes (1.80 KB) sent, 2305 bytes (2.25 KB) received, lifetime 04:00","['safebrowsing.googleapis.com:443', '1848', ' (1.80 KB) ', '2305', ' (2.25 KB) ', '04:00']"
E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>","www.evernote.com:443 close, 2486 bytes (2.42 KB) sent, 2337 bytes (2.28 KB) received, lifetime 04:00","['www.evernote.com:443', '2486', ' (2.42 KB) ', '2337', ' (2.28 KB) ', '04:00']"
E2,<*>:<*> open through proxy <*>:<*> HTTPS,play.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,"['play.google.com:443', 'proxy.cse.cuhk.edu.hk:5070']"
E2,<*>:<*> open through proxy <*>:<*> HTTPS,info.pinyin.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,"['info.pinyin.sogou.com:80', 'proxy.cse.cuhk.edu.hk:5070']"
E2,<*>:<*> open through proxy <*>:<*> HTTPS,info.pinyin.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,"['info.pinyin.sogou.com:80', 'proxy.cse.cuhk.edu.hk:5070']"
E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>","info.pinyin.sogou.com:80 close, 561 bytes sent, 166 bytes received, lifetime 00:30","['info.pinyin.sogou.com:80', '561', ' ', '166', ' ', '00:30']"
E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>","d.dropbox.com:443 close, 2560 bytes (2.50 KB) sent, 4976 bytes (4.85 KB) received, lifetime 01:01","['d.dropbox.com:443', '2560', ' (2.50 KB) ', '4976', ' (4.85 KB) ', '01:01']"
E2,<*>:<*> open through proxy <*>:<*> HTTPS,play.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,"['play.google.com:443', 'proxy.cse.cuhk.edu.hk:5070']"
E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>","13.client-channel.google.com:443 close, 16473 bytes (16.0 KB) sent, 42641 bytes (41.6 KB) received, lifetime 01:07:47","['13.client-channel.google.com:443', '16473', ' (16.0 KB) ', '42641', ' (41.6 KB) ', '01:07:47']"
E2,<*>:<*> open through proxy <*>:<*> HTTPS,clients6.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,"['clients6.google.com:443', 'proxy.cse.cuhk.edu.hk:5070']"
E2,<*>:<*> open through proxy <*>:<*> HTTPS,www.googleapis.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,"['www.googleapis.com:443', 'proxy.cse.cuhk.edu.hk:5070']"
E2,<*>:<*> open through proxy <*>:<*> HTTPS,client-lb.dropbox.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,"['client-lb.dropbox.com:443', 'proxy.cse.cuhk.edu.hk:5070']"
E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>","clients6.google.com:443 close, 5015 bytes (4.89 KB) sent, 2599 bytes (2.53 KB) received, lifetime 06:47","['clients6.google.com:443', '5015', ' (4.89 KB) ', '2599', ' (2.53 KB) ', '06:47']"
E2,<*>:<*> open through proxy <*>:<*> HTTPS,client-cf.dropbox.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,"['client-cf.dropbox.com:443', 'proxy.cse.cuhk.edu.hk:5070']"
E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>","client-cf.dropbox.com:443 close, 1573 bytes (1.53 KB) sent, 16750 bytes (16.3 KB) received, lifetime 01:02","['client-cf.dropbox.com:443', '1573', ' (1.53 KB) ', '16750', ' (16.3 KB) ', '01:02']"
E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>","block.dropbox.com:443 close, 0 bytes sent, 0 bytes received, lifetime <1 sec","['block.dropbox.com:443', '0', ' ', '0', ' ', '<1 sec']"
E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>","www.evernote.com:443 close, 2486 bytes (2.42 KB) sent, 2337 bytes (2.28 KB) received, lifetime 04:00","['www.evernote.com:443', '2486', ' (2.42 KB) ', '2337', ' (2.28 KB) ', '04:00']"
E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>","clients4.google.com:443 close, 2570 bytes (2.50 KB) sent, 626 bytes received, lifetime 04:00","['clients4.google.com:443', '2570', ' (2.50 KB) ', '626', ' ', '04:00']"
E2,<*>:<*> open through proxy <*>:<*> HTTPS,block.dropbox.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,"['block.dropbox.com:443', 'proxy.cse.cuhk.edu.hk:5070']"
E2,<*>:<*> open through proxy <*>:<*> HTTPS,clients4.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,"['clients4.google.com:443', 'proxy.cse.cuhk.edu.hk:5070']"
E2,<*>:<*> open through proxy <*>:<*> HTTPS,safebrowsing.googleapis.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,"['safebrowsing.googleapis.com:443', 'proxy.cse.cuhk.edu.hk:5070']"
