,EventId,EventTemplate,Content,ParameterList
1732,E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Package_for_KB3139398~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112","['Package_for_KB3139398~31bf3856ad364e35~amd64~~6.1.1.1', '112', '112']"
1733,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Session: 30546354_3209785770 initialized by client WindowsUpdateAgent.,['30546354_3209785770']
1734,E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Package_for_KB2719857~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112","['Package_for_KB2719857~31bf3856ad364e35~amd64~~6.1.1.2', '112', '112']"
1735,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Session: 30546354_3209865774 initialized by client WindowsUpdateAgent.,['30546354_3209865774']
1736,E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Package_for_KB2603229~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112","['Package_for_KB2603229~31bf3856ad364e35~amd64~~6.1.1.0', '112', '112']"
1737,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Session: 30546354_3214976067 initialized by client WindowsUpdateAgent.,['30546354_3214976067']
1738,E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Package_for_KB3109560~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112","['Package_for_KB3109560~31bf3856ad364e35~amd64~~6.1.1.1', '112', '112']"
1739,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Session: 30546354_3215266083 initialized by client WindowsUpdateAgent.,['30546354_3215266083']
1740,E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Package_for_KB2807986~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112","['Package_for_KB2807986~31bf3856ad364e35~amd64~~6.1.1.2', '112', '112']"
1741,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Session: 30546354_3215406091 initialized by client WindowsUpdateAgent.,['30546354_3215406091']
1742,E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Package_for_KB3135983~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112","['Package_for_KB3135983~31bf3856ad364e35~amd64~~6.1.1.0', '112', '112']"
1743,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Session: 30546354_3215566100 initialized by client WindowsUpdateAgent.,['30546354_3215566100']
1744,E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Package_for_KB2667402~31bf3856ad364e35~amd64~~6.1.2.0, ApplicableState: 112, CurrentState:112","['Package_for_KB2667402~31bf3856ad364e35~amd64~~6.1.2.0', '112', '112']"
1745,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Session: 30546354_3215916120 initialized by client WindowsUpdateAgent.,['30546354_3215916120']
1746,E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Package_for_KB2791765~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112","['Package_for_KB2791765~31bf3856ad364e35~amd64~~6.1.1.2', '112', '112']"
1747,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Session: 30546354_3216576158 initialized by client WindowsUpdateAgent.,['30546354_3216576158']
1748,E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Microsoft-Hyper-V-Integration-Services-Package~31bf3856ad364e35~amd64~~6.3.9600.18080, ApplicableState: 112, CurrentState:0","['Microsoft-Hyper-V-Integration-Services-Package~31bf3856ad364e35~amd64~~6.3.9600.18080', '112', '0']"
1749,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Session: 30546354_3217166192 initialized by client WindowsUpdateAgent.,['30546354_3217166192']
1750,E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Package_for_KB3139940~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:112","['Package_for_KB3139940~31bf3856ad364e35~amd64~~6.1.1.0', '80', '112']"
1751,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Session: 30546354_3217316200 initialized by client WindowsUpdateAgent.,['30546354_3217316200']
1752,E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Package_for_KB2719033~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:0","['Package_for_KB2719033~31bf3856ad364e35~amd64~~6.1.1.0', '80', '0']"
1753,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Session: 30546354_3217556214 initialized by client WindowsUpdateAgent.,['30546354_3217556214']
1754,E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Package_for_KB3109103~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112","['Package_for_KB3109103~31bf3856ad364e35~amd64~~6.1.1.0', '112', '112']"
1755,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Session: 30546354_3217926235 initialized by client WindowsUpdateAgent.,['30546354_3217926235']
1756,E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Package_for_KB2864202~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112","['Package_for_KB2864202~31bf3856ad364e35~amd64~~6.1.1.0', '112', '112']"
1757,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Session: 30546354_3218366261 initialized by client WindowsUpdateAgent.,['30546354_3218366261']
1758,E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Package_for_KB3074543~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112","['Package_for_KB3074543~31bf3856ad364e35~amd64~~6.1.1.0', '112', '112']"
1759,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Session: 30546354_3219376318 initialized by client WindowsUpdateAgent.,['30546354_3219376318']
1760,E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Package_for_KB3040272~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 80, CurrentState:112","['Package_for_KB3040272~31bf3856ad364e35~amd64~~6.1.1.1', '80', '112']"
1761,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Session: 30546354_3220876404 initialized by client WindowsUpdateAgent.,['30546354_3220876404']
1762,E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Package_for_KB3142042~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112","['Package_for_KB3142042~31bf3856ad364e35~amd64~~6.1.1.2', '112', '112']"
1763,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Session: 30546354_3222456494 initialized by client WindowsUpdateAgent.,['30546354_3222456494']
1764,E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Package_for_KB3042058~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 80, CurrentState:112","['Package_for_KB3042058~31bf3856ad364e35~amd64~~6.1.1.1', '80', '112']"
1765,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Session: 30546354_3225106646 initialized by client WindowsUpdateAgent.,['30546354_3225106646']
1766,E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Package_for_KB3023215~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112","['Package_for_KB3023215~31bf3856ad364e35~amd64~~6.1.1.0', '112', '112']"
1767,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Session: 30546354_3225556672 initialized by client WindowsUpdateAgent.,['30546354_3225556672']
1768,E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Package_for_KB3108381~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112","['Package_for_KB3108381~31bf3856ad364e35~amd64~~6.1.1.1', '112', '112']"
1769,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Session: 30546354_3225636676 initialized by client WindowsUpdateAgent.,['30546354_3225636676']
1770,E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Package_for_KB2868038~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112","['Package_for_KB2868038~31bf3856ad364e35~amd64~~6.1.1.2', '112', '112']"
1771,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Session: 30546354_3225896691 initialized by client WindowsUpdateAgent.,['30546354_3225896691']
1772,E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Package_for_KB2750841~31bf3856ad364e35~amd64~~6.1.1.3, ApplicableState: 112, CurrentState:112","['Package_for_KB2750841~31bf3856ad364e35~amd64~~6.1.1.3', '112', '112']"
1773,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Session: 30546354_3226336716 initialized by client WindowsUpdateAgent.,['30546354_3226336716']
1774,E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Package_for_KB3185911~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112","['Package_for_KB3185911~31bf3856ad364e35~amd64~~6.1.1.0', '112', '112']"
1775,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Session: 30546354_3226626733 initialized by client WindowsUpdateAgent.,['30546354_3226626733']
1776,E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Package_for_KB3138910~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112","['Package_for_KB3138910~31bf3856ad364e35~amd64~~6.1.1.0', '112', '112']"
1777,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Session: 30546354_3226836745 initialized by client WindowsUpdateAgent.,['30546354_3226836745']
1778,E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Package_for_KB2862335~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112","['Package_for_KB2862335~31bf3856ad364e35~amd64~~6.1.1.2', '112', '112']"
1779,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Session: 30546354_3227386776 initialized by client WindowsUpdateAgent.,['30546354_3227386776']
1780,E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Package_for_KB2908783~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112","['Package_for_KB2908783~31bf3856ad364e35~amd64~~6.1.1.2', '112', '112']"
1781,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Session: 30546354_3228776856 initialized by client WindowsUpdateAgent.,['30546354_3228776856']
1782,E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Package_for_KB3020393~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 64, CurrentState:0","['Package_for_KB3020393~31bf3856ad364e35~amd64~~6.1.1.2', '64', '0']"
1783,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Session: 30546354_3228966867 initialized by client WindowsUpdateAgent.,['30546354_3228966867']
1784,E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Package_for_KB2772930~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 0, CurrentState:0","['Package_for_KB2772930~31bf3856ad364e35~amd64~~6.1.1.1', '0', '0']"
1785,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Session: 30546354_3229296886 initialized by client WindowsUpdateAgent.,['30546354_3229296886']
1786,E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Package_for_KB2621146~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 0, CurrentState:0","['Package_for_KB2621146~31bf3856ad364e35~amd64~~6.1.1.0', '0', '0']"
1787,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Session: 30546354_3229346889 initialized by client WindowsUpdateAgent.,['30546354_3229346889']
1788,E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Package_for_KB2601626~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 0, CurrentState:0","['Package_for_KB2601626~31bf3856ad364e35~amd64~~6.1.1.0', '0', '0']"
1789,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Session: 30546354_3229556901 initialized by client WindowsUpdateAgent.,['30546354_3229556901']
1790,E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Package_for_KB2923545~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112","['Package_for_KB2923545~31bf3856ad364e35~amd64~~6.1.1.1', '112', '112']"
1791,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Session: 30546354_3230196937 initialized by client WindowsUpdateAgent.,['30546354_3230196937']
1792,E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Package_for_KB2509553~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112","['Package_for_KB2509553~31bf3856ad364e35~amd64~~6.1.1.2', '112', '112']"
1793,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Session: 30546354_3230936980 initialized by client WindowsUpdateAgent.,['30546354_3230936980']
1794,E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Package_for_KB2758857~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:112","['Package_for_KB2758857~31bf3856ad364e35~amd64~~6.1.1.0', '80', '112']"
1795,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Session: 30546354_3232347060 initialized by client WindowsUpdateAgent.,['30546354_3232347060']
1796,E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Package_for_KB2846960~31bf3856ad364e35~amd64~~6.1.1.3, ApplicableState: 80, CurrentState:112","['Package_for_KB2846960~31bf3856ad364e35~amd64~~6.1.1.3', '80', '112']"
1797,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Session: 30546354_3233207109 initialized by client WindowsUpdateAgent.,['30546354_3233207109']
1798,E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Package_for_KB2770660~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112","['Package_for_KB2770660~31bf3856ad364e35~amd64~~6.1.1.0', '112', '112']"
1799,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Session: 30546354_3271199282 initialized by client WindowsUpdateAgent.,['30546354_3271199282']
1800,E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Package_for_KB3123479~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112","['Package_for_KB3123479~31bf3856ad364e35~amd64~~6.1.1.0', '112', '112']"
1801,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Session: 30546354_3273319404 initialized by client WindowsUpdateAgent.,['30546354_3273319404']
1802,E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Package_for_KB3072630~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:112","['Package_for_KB3072630~31bf3856ad364e35~amd64~~6.1.1.0', '80', '112']"
1803,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Session: 30546354_3274739485 initialized by client WindowsUpdateAgent.,['30546354_3274739485']
1804,E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Package_for_KB3179573~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112","['Package_for_KB3179573~31bf3856ad364e35~amd64~~6.1.1.0', '112', '112']"
1805,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Session: 30546354_3274949497 initialized by client WindowsUpdateAgent.,['30546354_3274949497']
1806,E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Microsoft-Hyper-V-Integration-Services-Package~31bf3856ad364e35~amd64~~6.3.9600.17903, ApplicableState: 112, CurrentState:0","['Microsoft-Hyper-V-Integration-Services-Package~31bf3856ad364e35~amd64~~6.3.9600.17903', '112', '0']"
1807,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Session: 30546354_3275569532 initialized by client WindowsUpdateAgent.,['30546354_3275569532']
1808,E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Package_for_KB2952664~31bf3856ad364e35~amd64~~6.1.19.0, ApplicableState: 112, CurrentState:112","['Package_for_KB2952664~31bf3856ad364e35~amd64~~6.1.19.0', '112', '112']"
1809,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Session: 30546354_3275839548 initialized by client WindowsUpdateAgent.,['30546354_3275839548']
1810,E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Package_for_KB3149090~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112","['Package_for_KB3149090~31bf3856ad364e35~amd64~~6.1.1.1', '112', '112']"
1811,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Session: 30546354_3276819604 initialized by client WindowsUpdateAgent.,['30546354_3276819604']
1812,E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Package_for_KB3178034~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112","['Package_for_KB3178034~31bf3856ad364e35~amd64~~6.1.1.1', '112', '112']"
1813,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Session: 30546354_3276969612 initialized by client WindowsUpdateAgent.,['30546354_3276969612']
1814,E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Package_for_KB3097989~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112","['Package_for_KB3097989~31bf3856ad364e35~amd64~~6.1.1.1', '112', '112']"
1815,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Session: 30546354_3277269630 initialized by client WindowsUpdateAgent.,['30546354_3277269630']
1816,E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Package_for_KB2853587~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 0, CurrentState:0","['Package_for_KB2853587~31bf3856ad364e35~amd64~~6.1.1.2', '0', '0']"
1817,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Session: 30546354_3282399923 initialized by client WindowsUpdateAgent.,['30546354_3282399923']
1818,E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Package_for_KB2732059~31bf3856ad364e35~amd64~~6.1.5.1, ApplicableState: 112, CurrentState:112","['Package_for_KB2732059~31bf3856ad364e35~amd64~~6.1.5.1', '112', '112']"
1819,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Session: 30546354_3283119964 initialized by client WindowsUpdateAgent.,['30546354_3283119964']
1820,E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Package_for_KB3164033~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112","['Package_for_KB3164033~31bf3856ad364e35~amd64~~6.1.1.0', '112', '112']"
1821,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Session: 30546354_3284880065 initialized by client WindowsUpdateAgent.,['30546354_3284880065']
1822,E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Package_for_KB3080149~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112","['Package_for_KB3080149~31bf3856ad364e35~amd64~~6.1.1.1', '112', '112']"
1823,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Session: 30546354_3290590392 initialized by client WindowsUpdateAgent.,['30546354_3290590392']
1824,E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Package_for_KB3046017~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112","['Package_for_KB3046017~31bf3856ad364e35~amd64~~6.1.1.1', '112', '112']"
1825,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Session: 30546354_3290750401 initialized by client WindowsUpdateAgent.,['30546354_3290750401']
1826,E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Package_for_KB3067904~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 80, CurrentState:0","['Package_for_KB3067904~31bf3856ad364e35~amd64~~6.1.1.2', '80', '0']"
1827,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Session: 30546354_3290900409 initialized by client WindowsUpdateAgent.,['30546354_3290900409']
1828,E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Package_for_KB2912390~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112","['Package_for_KB2912390~31bf3856ad364e35~amd64~~6.1.1.2', '112', '112']"
1829,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Session: 30546354_3291640452 initialized by client WindowsUpdateAgent.,['30546354_3291640452']
1830,E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Package_for_KB2632503~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:0","['Package_for_KB2632503~31bf3856ad364e35~amd64~~6.1.1.0', '80', '0']"
1831,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Session: 30546354_3292390494 initialized by client WindowsUpdateAgent.,['30546354_3292390494']
1832,E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Package_for_KB2991963~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112","['Package_for_KB2991963~31bf3856ad364e35~amd64~~6.1.1.0', '112', '112']"
1833,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Session: 30546354_3292510501 initialized by client WindowsUpdateAgent.,['30546354_3292510501']
1834,E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Package_for_KB2911501~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112","['Package_for_KB2911501~31bf3856ad364e35~amd64~~6.1.1.2', '112', '112']"
1835,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Session: 30546354_3293810576 initialized by client WindowsUpdateAgent.,['30546354_3293810576']
1836,E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Package_for_KB2984972~31bf3856ad364e35~amd64~~6.1.1.4, ApplicableState: 112, CurrentState:112","['Package_for_KB2984972~31bf3856ad364e35~amd64~~6.1.1.4', '112', '112']"
1837,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Session: 30546354_3297200770 initialized by client WindowsUpdateAgent.,['30546354_3297200770']
1838,E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Package_for_KB3121461~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 80, CurrentState:112","['Package_for_KB3121461~31bf3856ad364e35~amd64~~6.1.1.2', '80', '112']"
1839,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Session: 30546354_3297210770 initialized by client WindowsUpdateAgent.,['30546354_3297210770']
1840,E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Package_for_KB3161958~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112","['Package_for_KB3161958~31bf3856ad364e35~amd64~~6.1.1.1', '112', '112']"
1841,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Session: 30546354_3298080820 initialized by client WindowsUpdateAgent.,['30546354_3298080820']
1842,E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Package_for_KB2888049~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 80, CurrentState:112","['Package_for_KB2888049~31bf3856ad364e35~amd64~~6.1.1.1', '80', '112']"
1843,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Session: 30546354_3298800861 initialized by client WindowsUpdateAgent.,['30546354_3298800861']
1844,E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Package_for_KB2773072~31bf3856ad364e35~amd64~~6.1.1.5, ApplicableState: 112, CurrentState:112","['Package_for_KB2773072~31bf3856ad364e35~amd64~~6.1.1.5', '112', '112']"
1845,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Session: 30546354_3300650967 initialized by client WindowsUpdateAgent.,['30546354_3300650967']
1846,E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Package_for_KB2579686~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112","['Package_for_KB2579686~31bf3856ad364e35~amd64~~6.1.1.1', '112', '112']"
1847,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Session: 30546354_3300820977 initialized by client WindowsUpdateAgent.,['30546354_3300820977']
1848,E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Package_for_KB3075222~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 80, CurrentState:0","['Package_for_KB3075222~31bf3856ad364e35~amd64~~6.1.1.1', '80', '0']"
1849,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Session: 30546354_3300870980 initialized by client WindowsUpdateAgent.,['30546354_3300870980']
1850,E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Microsoft-Windows-Embedded-EmbeddedLockdown-Package-TopLevel~31bf3856ad364e35~amd64~~7.1.7601.16511, ApplicableState: 112, CurrentState:0","['Microsoft-Windows-Embedded-EmbeddedLockdown-Package-TopLevel~31bf3856ad364e35~amd64~~7.1.7601.16511', '112', '0']"
1851,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Session: 30546354_3300980986 initialized by client WindowsUpdateAgent.,['30546354_3300980986']
